...1;nombre;region;provincia;comuna;hogares;hectareas;area;observaciones;año;tipo
824;Unión Esperanza;Atacama;Copiapó;Copiapó;42;4,72372566;37109,772560990;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
825;El Remanso;Coquimbo;Elqui;Coquimbo;59;3,23647970;24226,545716015;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
826;La Esperanza;Metropolitana;Chacabuco;Tiltil;17;1,89992330;13293,015785865;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
827;Unión Latinoamericana;Atacama;Copiapó;Copiapó;77;2,70898092;21281,030525035;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
828;El Estero II;Metropolitana;Chacabuco;Lampa;104;3,82721907;26677,557345985;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
829;Los Changos;Coquimbo;Elqui;Coquimbo;182;27,10874853;202951,995938565;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
830;Talagante Sin Fronteras;Metropolitana;Talagante;Talagante;48;3,15794207;21810,043245685;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
831;Unión Borgoño;Atacama;Copiapó;Copiapó;20;1,53559715;12063,482982930;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
832;Villa Francia;Coquimbo;Elqui;Vicuña;36;4,73419917;35367,084834205;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
833;Almirante Latorre;Metropolitana;Talagante;Talagante;17;1,29169103;8925,225251280;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
835;Quebrada Meléndez;Atacama;Copiapó;Tierra Amarilla;14;0,50154767;3931,574530830;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
836;Nuevo Consuelo Alto;Coquimbo;Choapa;Salamanca;113;16,32892806;117662,990313905;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
837;Calixto Nuñez;Metropolitana;Talagante;Talagante;11;0,78541396;5427,270049175;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
838;Toma Agustina;Atacama;Copiapó;Tierra Amarilla;29;1,85592261;14538,147717940;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
839;Ribera Del Río;Metropolitana;Talagante;Talagante;115;37,82832557;261422,830998525;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
840;Nueva Costanera Choapa;Coquimbo;Choapa;Salamanca;39;1,71955788;12388,158319760;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
842;Quebrada Las Rosas IO;Coquimbo;Elqui;Coquimbo;54;8,68951705;65000,685196315;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
843;Toma 06 De Enero;Atacama;Huasco;Vallenar;65;4,75168241;36509,897608820;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
844;Margarita Mella;Metropolitana;Chacabuco;Tiltil;24;5,29771603;37155,040397850;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
845;Las Añañucas;Coquimbo;Elqui;Coquimbo;14;0,44807605;3354,241950320;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
846;Toma Pedro Martinez;Atacama;Huasco;Vallenar;11;0,31056841;2385,536642900;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
847;Ribera Del Rio II;Metropolitana;Chacabuco;Tiltil;15;5,75234633;40201,321279630;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
848;El Curque Alto;Coquimbo;Elqui;Andacollo;21;6,32093497;47021,849352010;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
850;Litre I;Metropolitana;Chacabuco;Tiltil;44;9,65582447;67585,968179655;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
851;Huachalalume;Coquimbo;Elqui;La Serena;84;17,40461690;130210,309298785;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
852;Hijos De Atacama;Atacama;Huasco;Huasco;93;6,79701004;52351,640170275;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
853;Nueva Comaico;Metropolitana;Chacabuco;Colina;61;1,52040433;10615,143059815;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
854;El Triunfo;Coquimbo;Elqui;La Serena;98;6,48908927;48642,650969465;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
855;Nueva Esperanza;Metropolitana;Chacabuco;Colina;84;1,28579098;8976,988591925;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
857;Culebrón 2;Coquimbo;Elqui;Coquimbo;12;1,17297223;8776,576185730;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
858;Toma Vista Hermosa;Atacama;Huasco;Huasco;12;1,94242721;14960,196686480;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
859;San Juan De Chena;Metropolitana;Santiago;Maipú;24;0,88084461;6102,726679670;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
860;Entre Rocas;Coquimbo;Elqui;Coquimbo;38;3,30307354;24726,886903660;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
861;12 De Mayo - 21 De Mayo;Metropolitana;Chacabuco;Colina;148;2,15682040;15057,929066695;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
862;Padre Hurtado;Coquimbo;Elqui;Coquimbo;25;0,65651516;4915,440213855;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
864;Japón;Metropolitana;Santiago;Maipú;43;2,05661572;14264,095180005;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
865;Línea Férrea Sotaqui;Coquimbo;Limarí;Ovalle;15;1,51726289;11198,780360475;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
867;Vicente Reyes;Metropolitana;Santiago;Maipú;88;1,27656498;8847,258825975;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
869;Enrique Carrasco;Metropolitana;Maipo;Paine;34;1,11983375;7708,507070295;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
871;Lo Boza;Metropolitana;Santiago;Renca;55;3,18375534;22128,713475415;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
872;Villa Ribera Sur Bajo;Metropolitana;Maipo;Buin;53;2,56571883;17724,248284635;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
874;Villa Esperanza;Atacama;Chañaral;Diego de Almagro;74;2,17087826;17341,768358585;NUEVO CAMPAMENTO;NA;grandes
875;Ilusión Y Vida (Ex Peñoncito);Metropolitana;Cordillera;Puente Alto;90;2,64541941;18307,352777595;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
880;Patria Joven El Manzano;Metropolitana;Cordillera;San José de Maipo;11;0,26213275;1813,913361765;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
881;Molinos Quemados;Libertador General Bernardo O'Higgins;Cachapoal;Rancagua;16;1,26354752;8631,677457145;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
883;Las naciones;Atacama;Copiapó;Copiapó;28;0,52998239;4163,170674550;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
885;Bosque Hermoso;Metropolitana;Chacabuco;Lampa;30;0,71115691;4956,914631715;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
887;La Unión Hace La Fuerza;Libertador General Bernardo O'Higgins;Colchagua;San Fernando;26;2,45864498;16629,486939890;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
888;La Pompeya;Metropolitana;Chacabuco;Lampa;20;1,81462889;12647,883951840;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
890;Santa Elena;Libertador General Bernardo O'Higgins;Colchagua;San Fernando;73;3,47861450;23515,133935455;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
891;La Estancilla II;Metropolitana;Maipo;San Bernardo;48;1,53961288;10633,079254475;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
892;El Amanecer;Atacama;Copiapó;Copiapó;22;1,47847692;11612,739957085;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
893;Cerro El Colera;Libertador General Bernardo O'Higgins;Cachapoal;Doñihue;28;2,76206202;18835,538089830;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
895;Santa Teresa II;Metropolitana;Maipo;San Bernardo;29;0,87040543;6023,016798440;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
896;El Guindal - Los Peumos;Libertador General Bernardo O'Higgins;Cachapoal;Machalí;72;21,09955245;143960,932392945;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
898;El Esfuerzo II;Metropolitana;Santiago;Cerrillos;377;15,88656924;110203,594551420;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
899;Siete Puentes;Libertador General Bernardo O'Higgins;Cachapoal;Olivar;50;1,61325182;11004,181965115;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
901;Macarena Valdes;Metropolitana;Santiago;Cerro Navia;32;0,29988953;2083,639995075;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
902;Santa Clarisa;Libertador General Bernardo O'Higgins;Cachapoal;Las Cabras;15;0,55107676;3770,624303480;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
904;Violeta Parra V;Metropolitana;Santiago;Cerro Navia;209;2,34143991;16265,364833140;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
905;Polonia Carretera;Libertador General Bernardo O'Higgins;Colchagua;San Fernando;28;2,70611957;18320,276431900;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
906;Nicasio Retamales;Metropolitana;Santiago;Estación Central;32;0,53256264;3696,168922545;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
907;Rio Peuco;Libertador General Bernardo O'Higgins;Cachapoal;Mostazal;30;10,87186668;74610,074334345;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
908;Comité Luchadores Pobladores Diego Portales 1022;Metropolitana;Santiago;La Florida;20;0,32576321;2255,519622140;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
909;EL PROGRESO;Atacama;Copiapó;Copiapó;60;0,91092642;7156,266668945;NUEVO CAMPAMENTO;NA;grandes
910;Potrero El Sapo;Libertador General Bernardo O'Higgins;Colchagua;Peralillo;19;0,17690942;1199,688261560;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
911;Nueva Esperanza;Metropolitana;Santiago;La Pintana;16;3,13054922;21662,796256765;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
914;El Esfuerzo;Metropolitana;Santiago;Maipú;381;12,13510696;84152,001385210;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
915;La Cabrería;Libertador General Bernardo O'Higgins;Colchagua;Nancagua;59;5,92425529;39946,797544785;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
916;Villa Ferrocarril;Metropolitana;Santiago;Maipú;207;4,65549166;32263,864278060;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
917;La Cruz II;Metropolitana;Santiago;Quinta Normal;20;0,28377528;1970,986007650;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
918;Puntilla De Panquehue;Libertador General Bernardo O'Higgins;Cachapoal;Malloa;39;1,06006369;7196,959147685;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
919;Nueva Cordillera;Metropolitana;Cordillera;Puente Alto;175;8,60957073;59546,179674985;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
920;Los Paltos;Libertador General Bernardo O'Higgins;Cachapoal;Rancagua;52;2,45773076;16770,356967410;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
921;Aconcagua;Metropolitana;Chacabuco;Colina;239;3,83493456;26781,566272035;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
922;Santa Lucia II;Libertador General Bernardo O'Higgins;Cachapoal;Rancagua;12;1,37660584;9398,640325010;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
924;25 De Noviembre;Metropolitana;Chacabuco;Lampa;62;69,87616056;487191,194731915;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
925;Las Ranas;Libertador General Bernardo O'Higgins;Colchagua;Chimbarongo;30;2,80799129;18943,355415420;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
927;El Pellin;Metropolitana;Chacabuco;Lampa;30;0,65825064;4586,819741010;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
930;Las Malvinas;Metropolitana;Chacabuco;Lampa;91;9,43858405;65762,569573590;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
931;Cancha Del Ferro;Libertador General Bernardo O'Higgins;Colchagua;Chimbarongo;11;0,49613906;3344,686415680;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
932;El Tranque;Metropolitana;Maipo;San Bernardo;19;0,50616552;3497,960347245;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
933;Polonia Juegos;Libertador General Bernardo O'Higgins;Colchagua;San Fernando;20;5,58190161;37786,262577750;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
934;Sector Enami;Atacama;Huasco;Vallenar;20;23,76399718;182576,928099750;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
935;Familias Rio Maipo;Metropolitana;Maipo;San Bernardo;11;0,94833647;6547,725610660;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
936;Tres Puentes;Libertador General Bernardo O'Higgins;Cachapoal;Coinco;13;2,17272975;14800,351370210;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
937;Los Olivos;Valparaíso;Marga Marga;Villa Alemana;19;0,75686918;5303,835767005;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
938;Dignidad;Metropolitana;Maipo;San Bernardo;67;0,30477131;2108,737033205;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
939;La Victoria;Metropolitana;Maipo;Buin;19;0,14024429;965,754385170;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
942;San Jose II;Metropolitana;Santiago;Cerrillos;13;0,36885852;2558,555263455;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
943;Cerro Verde (El Abra);Libertador General Bernardo O'Higgins;Cachapoal;Requínoa;18;3,31181431;22553,638774485;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
944;Varilla 4;Coquimbo;Elqui;Coquimbo;80;10,18179204;76356,130316540;NUEVO CAMPAMENTO;NA;grandes
945;América Indígena;Metropolitana;Santiago;Cerrillos;1550;29,82992670;206912,159766100;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
946;12 De Febrero (El Bosque);Libertador General Bernardo O'Higgins;Cachapoal;Machalí;47;12,66629953;86446,439447705;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
947;Colombia;Metropolitana;Santiago;Cerrillos;20;0,15767368;1093,679456275;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
948;El Rabanal;Libertador General Bernardo O'Higgins;Cachapoal;Rancagua;11;1,86257033;12706,205086675;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
949;Comité de Vivienda Edén Lajarillas;Valparaíso;Valparaíso;Viña del Mar;87;2,62608134;18437,618032425;NUEVO CAMPAMENTO;NA;grandes
950;17 De Mayo;Metropolitana;Santiago;Cerro Navia;158;15,68836141;108996,710639215;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
952;Luchando Con Esfuerzo;Metropolitana;Santiago;Huechuraba;23;0,51814573;3603,658484025;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
953;Rio Claro II;Libertador General Bernardo O'Higgins;Cachapoal;Rengo;21;1,76323551;11979,605173260;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
954;18 De Octubre;Metropolitana;Santiago;Huechuraba;28;0,57966424;4031,573102890;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
958;Rio Peuco Carretera;Libertador General Bernardo O'Higgins;Cachapoal;Mostazal;22;3,73605847;25638,534775635;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
959;Nueva Generación;Metropolitana;Santiago;Huechuraba;13;1,01431905;7053,262662280;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
960;Los Encinos;Libertador General Bernardo O'Higgins;Colchagua;Peralillo;16;1,47361997;9993,862563465;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
961;El Barrero;Metropolitana;Santiago;Huechuraba;14;3,66993634;25518,720189360;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
962;El Manzano - Los Boldos;Libertador General Bernardo O'Higgins;Cachapoal;Quinta de Tilcoco;12;1,16627387;7931,286751080;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
963;Altos Prunos;Metropolitana;Santiago;Huechuraba;38;4,18667924;29111,354055550;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
964;Callejón El Colegio;Libertador General Bernardo O'Higgins;Cachapoal;San Vicente;14;0,64235013;4359,695580170;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
966;Cerro San Luis;Libertador General Bernardo O'Higgins;Cachapoal;San Vicente;18;2,68731825;18238,823378700;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
967;Dignidad;Metropolitana;Santiago;La Florida;513;10,10300749;70024,478214155;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
969;Ribera Del Rio II;Libertador General Bernardo O'Higgins;Cachapoal;Rancagua;53;20,58448917;140450,596519180;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
970;Toma Italo Silva;Valparaíso;San Antonio;San Antonio;120;7,09633481;49187,165660535;NUEVO CAMPAMENTO;NA;grandes
971;La Cancha Cerro 18;Metropolitana;Santiago;Lo Barnechea;112;4,29620397;29882,853818505;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
972;Toma Fundo Los Milagros;Libertador General Bernardo O'Higgins;Cachapoal;Rancagua;19;1,11163925;7589,430359675;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
973;Toma Violeta Parra;Valparaíso;Sna Antonioa;San Antonio;25;5,21630375;36148,745554070;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
975;Cerro Norte;Metropolitana;Santiago;Lo Barnechea;12;0,09790963;681,100067240;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
976;Villa Imperial (Ex Fundo Potrerillo);Valparaíso;San Antonio;San Antonio;12;1,02886061;7129,268489885;NUEVO CAMPAMENTO;NA;normales
977;Toma El Arrozal;Libertador General Bernardo O'Higgins;Cachapoal;Graneros;11;2,28299360;15616,846339720;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
978;Ascensor Cerro 18 Sur;Metropolitana;Santiago;Lo Barnechea;13;0,61679711;4290,058641685;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
979;Toma Los Peumos II;Libertador General Bernardo O'Higgins;Cachapoal;Machalí;24;9,62580403;65677,304505215;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
981;Toma Tricolor;Libertador General Bernardo O'Higgins;Cachapoal;Rengo;72;1,84484933;12525,641872305;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
983;Unidad Vecinal N°22;Metropolitana;Santiago;Recoleta;13;0,29402245;2042,948019860;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
984;Toma Tinguiririca;Libertador General Bernardo O'Higgins;Colchagua;San Fernando;17;6,82496527;46118,866572145;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
985;Nadie Nos Conoce II;Metropolitana;Santiago;Renca;26;2,04758908;14231,397349745;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
986;Toma Las Canteras I;Libertador General Bernardo O'Higgins;Colchagua;Chimbarongo;20;2,73347763;18468,380157710;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
987;Las Higueras;Metropolitana;Cordillera;Puente Alto;148;4,03327401;27891,968871000;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
988;Toma Las Canteras II;Libertador General Bernardo O'Higgins;Colchagua;Chimbarongo;16;4,37010296;29524,798821105;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
989;Milla Antu 2;Metropolitana;Cordillera;Puente Alto;1001;22,99097809;158993,400128640;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
991;El Sueño De Todos;Metropolitana;Cordillera;Puente Alto;60;5,97219066;41302,313625860;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
992;Toma La Tuna;Libertador General Bernardo O'Higgins;Colchagua;Placilla;12;1,35478990;9154,450387515;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
993;Dignidad;Metropolitana;Chacabuco;Colina;1004;15,75729355;110020,636231450;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
995;Campamento Chacabuco;Metropolitana;Chacabuco;Colina;14;1,20475766;8444,466966775;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
996;Bosque Hermoso II;Metropolitana;Chacabuco;Lampa;184;4,55459380;31746,524468075;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
998;Bosque Hermoso III;Metropolitana;Chacabuco;Lampa;403;13,79314840;96140,355762060;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
1000;Batuco;Metropolitana;Chacabuco;Lampa;84;11,45625955;79924,449628940;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
1001;Jerusalén;Metropolitana;Chacabuco;Lampa;565;32,08903640;223862,909131145;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
1003;Toma Vista Hermosa;Metropolitana;Chacabuco;Lampa;539;14,52299901;101234,133610270;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
1004;Medialuna Extranjeros;Metropolitana;Chacabuco;Lampa;104;2,23453667;15577,547140655;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
